,data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,cat
660,5131057,566,NIG14431,14431,15 April 2019,2019,1,Violence against civilians,Attack,Unidentified Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Farmers (Nigeria),7,47,Western Africa,Nigeria,Ekiti,Ikole,,Ikole,7.7897,5.5106,1,Vanguard (Nigeria),National,"15 April: A group of armed pastoralists attacked farmers while they were sleeping in Ikole, Ekiti state. 2 killed and 3 left wounded",2,1555958740,NGA,perpetrator
661,6260710,566,NIG14722,14722,11 April 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria); Jukun Ethnic Militia (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Taraba,Wukari,,Vaase,7.8878,9.5564,1,Daily Trust (Nigeria),National,11 April. A combined force of Fulani and Jukun militias attacked Vaase village and killed 10 people.,10,1572403710,NGA,perpetrator
662,5127118,566,NIG14402,14402,09 April 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Farmers (Nigeria),7,47,Western Africa,Nigeria,Delta,Ethiope East,,Abraka,5.7902,6.1047,2,Vanguard (Nigeria),National,09 April. Fulani militias attacked farmers along the Benin-Abraka road and killed four people.,4,1555346747,NGA,perpetrator
663,7577477,566,NIG14377,14377,06 April 2019,2019,2,Violence against civilians,Sexual violence,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Farmers (Nigeria); Women (Nigeria),7,47,Western Africa,Nigeria,Anambra,Anambra West,,Nzam,6.4512,6.7292,2,Daily Post (Nigeria),National,"06 April (or around). Suspected Fulani militias attacked three small farmer camps (Agweopia, Iyiogbu and Iyinkolo) in Anambra West LGA, killed six civilians, raped women and injured 30 residents.",6,1611613347,NGA,perpetrator
664,6261464,566,NIG14719,14719,03 April 2019,2019,1,Battles,Armed clash,Civilian JTF: Civilian Joint Task Force,,3,Zamfara Communal Militia (Nigeria),Pastoralists (Nigeria),4,34,Western Africa,Nigeria,Zamfara,Kaura Namoda,,Sakajiki,12.5226,6.4785,1,Daily Trust (Nigeria),National,03 April. Zamfara communal militias and CJTF forces clashed in Sakajiki resulting in the death of 50 people.,50,1572403711,NGA,victim
665,6230858,566,NIG14328,14328,02 April 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Benue,Logo,,Gaambetiev,7.8029,9.3436,1,This Day (Nigeria); Vanguard (Nigeria),National,02 April. Fulani militias attacked Mondo village in Gaambetiev area. Five residents killed,5,1572403610,NGA,perpetrator
666,5119831,566,NIG14310,14310,30 March 2019,2019,1,Violence against civilians,Attack,Zamfara Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Zamfara,Shinkafi,,Gidan Achali,13.001,6.5909,2,Vanguard (Nigeria),National,30 March. Zamfara militias attacked Gidan Achali in Shinkafi LGA and killed 20 residents. Approx. Coordinates used based on location close to Kursasa and Kurya.,20,1554749634,NGA,perpetrator
667,5119832,566,NIG14311,14311,30 March 2019,2019,1,Violence against civilians,Attack,Zamfara Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Zamfara,Shinkafi,,Kursasa,13.0167,6.5667,1,Vanguard (Nigeria),National,30 March. Zamfara militias attacked Kursasa in Shinkafi LGA and killed 10 residents,10,1554749634,NGA,perpetrator
668,5105582,566,NIG14305,14305,27 March 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Farmers (Nigeria),7,47,Western Africa,Nigeria,Kogi,Omala,,Abejukolo,7.8681,7.5091,2,Daily Post (Nigeria),National,27 March. Suspected Fulani militias killed three farmers on the Abejukolo-Bagana road,3,1554141488,NGA,perpetrator
669,6703120,566,NIG14287,14287,23 March 2019,2019,1,Violence against civilians,Sexual violence,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Women (Nigeria),7,47,Western Africa,Nigeria,Nassarawa,Akwanga,,Mante,9.0022,8.3516,2,Daily Post (Nigeria),National,"On 23 March 2019, Fulani militias raped and killed a woman near Merte (Mante) and Nendem villages.",1,1618566345,NGA,perpetrator
670,7211822,566,NIG14288,14288,23 March 2019,2019,2,Violence against civilians,Attack,Mante Communal Militia (Nigeria),,4,Civilians (Nigeria),Fulani Ethnic Group (Nigeria); Pastoralists (Nigeria),7,47,Western Africa,Nigeria,Nassarawa,Akwanga,,Mante,9.0022,8.3516,2,Daily Post (Nigeria),National,"On 23 March 2019 (or around), a communal youth militia went on a reprisal attack after a woman was raped in the community. They attacked a Fulani settlement and killed one person.",1,1618566345,NGA,victim
671,5022388,566,NIG14273,14273,20 March 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Government of Nigeria (2015-),7,47,Western Africa,Nigeria,Enugu,Ezeagu,,Ezeagu,6.3832,7.2898,2,Vanguard (Nigeria),National,20 March. Fulani militias killed a secretary of the LGA who was returning from a peace meeting on a community road in Ezeagu LGA,1,1553544835,NGA,perpetrator
672,5022377,566,NIG14262,14262,19 March 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Benue,Guma,,Gbajimba,7.8155,8.8604,2,Vanguard (Nigeria),National,19 March. Fulani militias attacked Tse Ioreleegeb in Guma LGA and killed 10 residents,10,1553544835,NGA,perpetrator
673,6313784,566,NIG14225,14225,12 March 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Kaduna,Chikun,,Kyamara,10.3555,7.5609,2,This Day (Nigeria),National,"12 March. Two residents of Kyamara, Kajuru, were killed in an attack by Fulani Militias (approx coordinates used based on location likely close to border between Kajuru and Chikun LGAs).",2,1618566342,NGA,perpetrator
674,6313332,566,NIG14216,14216,11 March 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Kaduna,Kajuru,,Anguman Gamu,10.274,7.59,2,This Day (Nigeria),National,"11 March. Fulani Militias killed 46 people in Anguman Gamu, Kajuru (approx coordinates used based on location likely close to border between Kajuru and Chikun LGAs).",46,1572403784,NGA,perpetrator
675,6313471,566,NIG14219,14219,11 March 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Kaduna,Chikun,,Ungwan Gora,10.288,7.37,2,This Day (Nigeria),National,"11 March. Several residents of Ungwan Gora, Chikun, were injured in an attack of Fulani Militas on their village (approx coordinates used based on location likely close to border between Kajuru and Chikun LGAs). About 43 houses were set ablaze.",0,1572403784,NGA,perpetrator
676,6313534,566,NIG14217,14217,11 March 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Kaduna,Kajuru,,Inkirimi,10.299,7.629,2,This Day (Nigeria),National,"11 March. Fulani militias killed 52 people in Dogonnoma and Inkirimi, Kajuru (approx coordinates used based on location likely close to border between Kajuru and Chikun LGAs). Fatalities split between both locations.",26,1572403784,NGA,perpetrator
677,6313601,566,NIG14218,14218,11 March 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Kaduna,Kajuru,,Dogonnoma,10.31,7.609,2,This Day (Nigeria),National,"11 March. Fulani militias killed 52 people in Dogonnoma and Inkirimi, Kajuru (approx coordinates used based on location likely close to border between Kajuur and Chikun LGAs). Fatalities split between both locations.",26,1572403784,NGA,perpetrator
678,5017077,566,NIG14200,14200,10 March 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Kaduna,Chikun,,Gidan Barde,10.2167,7.45,1,Vanguard (Nigeria),National,10 March. Fulani militias killed 16 civilians in Barde village.,16,1552932719,NGA,perpetrator
679,5017060,566,NIG14183,14183,08 March 2019,2019,1,Violence against civilians,Attack,Zamfara Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Zamfara,Zurmi,,Zurmi,12.7776,6.7834,2,Vanguard (Nigeria),National,08 March. Zamfara communal militias killed 16 people of Dumama village in Zurmi LGA and injured 18,16,1552932719,NGA,perpetrator
680,6128288,566,NIG14181,14181,07 March 2019,2019,1,Violence against civilians,Attack,Zamfara Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Zamfara,Bukkuyum,,Bukuyum,12.1377,5.4665,2,Twitter,New media,"07 March. 20 residents of Gando village, close to Bukuyum, were killed by Zamfara Communal Militias",20,1571164643,NGA,perpetrator
681,4556237,566,NIG14131,14131,04 March 2019,2019,1,Violence against civilians,Attack,Zamfara Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Zamfara,Shinkafi,,Kware,12.9736,6.6021,1,Daily Post (Nigeria),National,04 March. Zamfara Communal Militias killed 45 people at Kware village,45,1552576390,NGA,perpetrator
682,6876802,566,NIG14128,14128,03 March 2019,2019,1,Battles,Armed clash,Civilian JTF: Civilian Joint Task Force,,3,Zamfara Communal Militia (Nigeria),Pastoralists (Nigeria),4,34,Western Africa,Nigeria,Zamfara,Tsafe,,Koran Ganawa,11.9022,6.7872,1,Blueprint; Legit,National,03 March. Zamfara Communal Militias stormed Kwaren Ganuwa and Keta. Civilian Joint Task Forces mobilized themselves and engaged in gun battles. 23 CJTF members killed. Fatalities split between both events,11,1618566339,NGA,victim
683,6876803,566,NIG14129,14129,03 March 2019,2019,1,Battles,Armed clash,Civilian JTF: Civilian Joint Task Force,,3,Zamfara Communal Militia (Nigeria),Pastoralists (Nigeria),4,34,Western Africa,Nigeria,Zamfara,Tsafe,,Keta,11.8427,6.7964,1,Blueprint; Legit,National,03 March. Zamfara Communal Militias stormed Kwaren Ganuwa and Keta. Civilian Joint Task Forces mobilized themselves and engaged in gun battles. 23 CJTF members killed. Fatalities split between both events,12,1618566339,NGA,victim
684,7576149,566,NIG14127,14127,03 March 2019,2019,1,Battles,Armed clash,Civilian JTF: Civilian Joint Task Force,,3,Zamfara Communal Militia (Nigeria),Pastoralists (Nigeria),4,34,Western Africa,Nigeria,Zamfara,Tsafe,,Danjibga,11.6938,6.7942,1,Legit; Blueprint,National,03 March. Zamfara Communal Militias stormed Danjigba and killed 20 members of the Civilian Joint Task Force,20,1618566339,NGA,victim
685,4557076,566,NIG14125,14125,02 March 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Benue,Gwer West,,Agagbe,7.7164,8.1359,1,Vanguard (Nigeria),National,02 March. Fulani militias in military uniforms killed 16 residents of Agagbe community.,16,1552576391,NGA,perpetrator
686,5118832,566,NIG14103,14103,26 February 2019,2019,1,Violence against civilians,Attack,Unidentified Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Sokoto,Rabah,,Dalijam,13.0833,5.7667,1,Nigeria Punch,National,"26 February. Suspected pastoralist militiamen attacked Dalijan, Rakkoni and Kalhu. 16 residents killed. Fatalities split between events",6,1554749631,NGA,perpetrator
687,5118833,566,NIG14104,14104,26 February 2019,2019,1,Violence against civilians,Attack,Unidentified Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Sokoto,Rabah,,Rakwamni,13.0468,5.7333,1,Nigeria Punch,National,"26 February. Suspected pastoralist militiamen attacked Dalijan, Rakkoni (Rakwamni) and Kalhu. 16 residents killed. Fatalities split between events",5,1554749631,NGA,perpetrator
688,5118834,566,NIG14105,14105,26 February 2019,2019,1,Violence against civilians,Attack,Unidentified Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Sokoto,Rabah,,Kalhu,13.0363,5.7356,1,Nigeria Punch,National,"26 February. Suspected pastoralist militiamen attacked Dalijan, Rakkoni and Kalhu. 16 residents killed. Fatalities split between events",5,1554749631,NGA,perpetrator
689,7212879,566,NIG14099,14099,26 February 2019,2019,1,Violence against civilians,Attack,Unidentified Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Kaduna,Kajuru,,Karamai,10.0655,7.7634,2,Nigeria Punch,National,"26 February. Suspected pastoralist militiamen attacked Karamai, Gidan Gajere, Gidan Auta and Chibiya in Kajuru and Kachia LGA of Kaduna state (all coded at approx geo position, precision 2). 26 residents and one police officer killed. Fatalities split between events",6,1600121126,NGA,perpetrator
690,7212880,566,NIG14102,14102,26 February 2019,2019,1,Violence against civilians,Attack,Unidentified Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Kaduna,Kajuru,,Chibiya,10.1135,7.7929,2,Nigeria Punch,National,"26 February. Suspected pastoralist militiamen attacked Karamai, Gidan Gajere, Gidan Auta and Chibiya in Kajuru and Kachia LGA of Kaduna state (all coded at approx geo position, precision 2). 26 residents and one police officer killed. Fatalities split between events",7,1600121126,NGA,perpetrator
691,7212882,566,NIG14100,14100,26 February 2019,2019,1,Violence against civilians,Attack,Unidentified Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Kaduna,Kajuru,,Gidan Gajere,10.0821,7.7726,2,Nigeria Punch,National,"26 February. Suspected pastoralist militiamen attacked Karamai, Gidan Gajere, Gidan Auta and Chibiya in Kajuru and Kachia LGA of Kaduna state (all coded at approx geo position, precision 2). 26 residents and one police officer killed. Fatalities split between events",7,1600121126,NGA,perpetrator
692,7212883,566,NIG14101,14101,26 February 2019,2019,1,Violence against civilians,Attack,Unidentified Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Kaduna,Kajuru,,Gidan Auta,10.0956,7.7856,2,Nigeria Punch,National,"26 February. Suspected pastoralist militiamen attacked Karamai, Gidan Gajere, Gidan Auta and Chibiya in Kajuru and Kachia LGA of Kaduna state (all coded at approx geo position, precision 2). 26 residents and one police officer killed. Fatalities split between events",7,1600121126,NGA,perpetrator
693,7279293,566,NIG14000,14000,23 February 2019,2019,1,Violence against civilians,Abduction/forced disappearance,Zamfara Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Katsina,Faskari,,Wanzamai,11.7946,7.0487,1,Vanguard (Nigeria),National,23 February. Suspected 'bandits' or cattle raiders active in Zamfara and Katsina states abducted an undisclosed number of residents from Wanzamai village,0,1618566334,NGA,perpetrator
694,4559466,566,NIG13989,13989,22 February 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Benue,Guma,,Umenge,7.8469,8.8546,1,Daily Post (Nigeria),National,22 February. Suspected pastoralist militias blocked the road between Umenge and Tokpande and injured over 10 civilians with machetes. Several persons declared missing,0,1552576396,NGA,perpetrator
695,4560154,566,NIG13983,13983,20 February 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Benue,Guma,,Gbajimba,7.8155,8.8604,2,Vanguard (Nigeria),National,20 February. Fulani militias attacked Iye village in Guma LGA. Two residents were killed and several went missing,2,1552576397,NGA,perpetrator
696,6727607,566,NIG13979,13979,20 February 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Benue,Agatu,,Obangedde,7.828,7.8141,2,Nigeria Punch,National,20 February. Fulani militias attacked Ebete community in Agatu LGA and killed 16 people,16,1579554022,NGA,perpetrator
697,7279242,566,NIG13976,13976,20 February 2019,2019,1,Violence against civilians,Attack,Katsina Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Katsina,Dan-Musa,,Dan-Tudu,12.3349,7.2126,1,Vanguard (Nigeria),National,"20 February. Suspected 'bandits' or cattle raiders active in Zamfara and Katsina states looted villages in Batsari LGA, including Garin Labo, Garin Yara, Kasai, Sabon Garin Dunburawa, Dan-Tudu, Shingi and Garin Dodo.",0,1618566333,NGA,perpetrator
698,7279257,566,NIG13977,13977,20 February 2019,2019,1,Violence against civilians,Attack,Katsina Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Katsina,Batsari,,Batsari,12.7515,7.2447,2,Vanguard (Nigeria),National,"20 February. Suspected 'bandits' or cattle raiders active in Zamfara and Katsina states looted villages in Batsari LGA, including Garin Labo, Garin Yara, Kasai, Sabon Garin Dunburawa, Dan-Tudu, Shingi and Garin Dodo.",0,1604354657,NGA,perpetrator
699,7279336,566,NIG13975,13975,20 February 2019,2019,1,Violence against civilians,Attack,Katsina Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Katsina,Batsari,,Ruma,12.8626,7.2347,1,Vanguard (Nigeria),National,20 February. Suspected 'bandits' or cattle raiders active in Zamfara and Katsina states invaded Ruma Tsohowa in Batsari LGA and killed one civilian,1,1604354657,NGA,perpetrator
